,T2M,RH2M,WS2M,ALLSKY_SFC_SW_DWN,Feel_Factor,,T2M: Air temperature at 2 meters (°C)
3/12/2022 18:00,-2.09,73.37,9.97,0,-1.65414565,,
3/12/2022 19:00,-2.12,72.76,9.68,0,-1.5659916,,
3/12/2022 20:00,-2.16,72.48,9.75,0,-1.5883424,,
3/12/2022 21:00,-2.39,71.43,10.22,0,-1.77998985,,
3/12/2022 22:00,-3.01,70.28,10.69,0,-2.2858154,,
3/12/2022 23:00,-3.5,70.17,10.82,0,-2.71083,,
3/13/2022 0:00,-3.57,70.69,10.95,0,-2.84702565,,
3/13/2022 1:00,-3.56,70.73,10.96,0,-2.8446109,,
3/13/2022 2:00,-3.38,70.47,10.94,0,-2.6640198,,
3/13/2022 3:00,-3.16,69.99,10.57,0,-2.3591287,,
3/13/2022 4:00,-3.06,71.6,9.71,0,-2.259128,,
3/13/2022 5:00,-3.07,74.2,8.72,0,-2.320817,,
3/13/2022 6:00,-2.88,74.83,8,28.12,-2.0739997,,
3/13/2022 7:00,-2.34,72.27,7.74,195.48,-1.3196474,,
3/13/2022 8:00,-1.73,69.36,7.01,423.05,-0.3969204,,
3/13/2022 9:00,-1.02,66.31,6.14,517.28,0.6277784000000006,,
3/13/2022 10:00,-0.27,63.45,5.99,667.83,1.5011392500000007,,
3/13/2022 11:00,0.27,62.16,6.12,650.42,2.007547600000001,,
3/13/2022 12:00,0.72,61.68,6.47,678.85,2.330272800000001,,
3/13/2022 13:00,1.17,60.66,6.68,628.28,2.7182121000000006,,
3/13/2022 14:00,1.61,59.46,6.69,510.1,3.146083300000001,,
3/13/2022 15:00,1.88,59.71,6.88,315.2,3.3005289000000007,,
3/13/2022 16:00,1.6,62.86,6.84,160.93,2.867083000000001,,
3/13/2022 17:00,1.09,68.24,6.51,37.28,2.1304588000000018,,
3/13/2022 18:00,0.58,73.46,6.05,0,1.4019024000000013,,
3/13/2022 19:00,0.25,76.36,5.22,0,1.0587850000000012,,
3/13/2022 20:00,0.1,76.43,4.69,0,1.0287440000000008,,
3/13/2022 21:00,0.26,75.56,4.53,0,1.2681408000000007,,
3/13/2022 22:00,0.5,74.51,4.53,0,1.55673,,
3/13/2022 23:00,0.87,75.57,4.64,0,1.773394950000002,,
3/14/2022 0:00,1.13,79.37,4.68,0,1.7110270500000007,,
3/14/2022 1:00,1.26,83.05,4.72,0,1.5502990000000016,,
3/14/2022 2:00,1.23,86.44,4.7,0,1.279676600000001,,
3/14/2022 3:00,1.12,88.14,4.62,0,1.068777400000001,,
3/14/2022 4:00,1.24,88.91,4.72,0,1.104793700000001,,
3/14/2022 5:00,1.09,90.19,4.63,0,0.8875365500000011,,
3/14/2022 6:00,1.19,89.6,4.37,27.25,1.077332000000001,,
3/14/2022 7:00,2.2,84.99,3.97,195.07,2.4214265000000013,,
3/14/2022 8:00,3.41,80.34,3.28,389.05,3.9531617000000003,,
3/14/2022 9:00,5.15,74.12,3.4,567.85,5.800879000000001,,
3/14/2022 10:00,6.59,70.81,3.38,642.33,7.18391095,,
3/14/2022 11:00,7.59,70.04,2.99,712.42,8.1306298,,
3/14/2022 12:00,8.28,68.89,3.01,712.65,8.7422731,,
3/14/2022 13:00,8.75,68.13,3.25,662.78,9.10788875,,
3/14/2022 14:00,9.01,68.06,3.44,502.2,9.286428299999999,,
3/14/2022 15:00,9.01,69.76,3.56,355.42,9.2110968,,
3/14/2022 16:00,8.44,76.8,3.71,199.88,8.471256,,
3/14/2022 17:00,7.16,83,4.22,41.7,7.00229,,
3/14/2022 18:00,6.61,85.2,4.79,0,6.294246000000001,,
3/14/2022 19:00,6.39,86.67,5.19,0,5.94658465,,
3/14/2022 20:00,6.06,88.47,5.44,0,5.5072226,,
3/14/2022 21:00,5.77,90.41,5.49,0,5.132463850000001,,
3/14/2022 22:00,5.55,91.58,5.41,0,4.882474500000001,,
3/14/2022 23:00,5.24,92.99,5.24,0,4.549019300000001,,
3/15/2022 0:00,4.92,93.75,5.02,0,4.245312500000001,,
3/15/2022 1:00,4.59,94.38,4.83,0,3.930318100000001,,
3/15/2022 2:00,4.39,94.72,4.65,0,3.7535944000000003,,
3/15/2022 3:00,4.19,95.25,4.47,0,3.565348750000001,,
3/15/2022 4:00,4.01,95.84,4.29,0,3.3920112000000002,,
3/15/2022 5:00,3.82,96.5,4.12,0,3.2015900000000013,,
3/15/2022 6:00,4.07,95,3.92,26.38,3.5728250000000017,,
3/15/2022 7:00,5.13,90.98,3.96,177.4,4.802845700000001,,
3/15/2022 8:00,6.17,89.13,3.36,362.95,5.9960090500000005,,
3/15/2022 9:00,7.69,85.86,2.88,507.67,7.6436137,,
3/15/2022 10:00,8.94,82.84,2.6,584.9,8.9447528,,
3/15/2022 11:00,10.01,78.89,2.72,702.53,9.98731145,,
3/15/2022 12:00,10.56,77,3.11,659.6,10.43641,,
3/15/2022 13:00,10.75,75.82,3.53,615.42,10.5427125,,
3/15/2022 14:00,10.8,75.53,3.86,502.08,10.5259645,,
3/15/2022 15:00,10.53,78.04,4.06,318.85,10.197496600000001,,
3/15/2022 16:00,9.81,83.73,3.99,176.43,9.431684650000001,,
3/15/2022 17:00,8.92,87.17,4.09,40.5,8.4957527,,
3/15/2022 18:00,8.21,88.76,4.3,0,7.738847800000001,,
3/15/2022 19:00,7.96,89.66,4.33,0,7.465929800000001,,
3/15/2022 20:00,7.85,90.19,4.2,0,7.36880075,,
3/15/2022 21:00,8.14,88.29,3.89,0,7.771615800000001,,
3/15/2022 22:00,8.33,88.67,3.55,0,8.00448355,,
3/15/2022 23:00,8.39,89.35,2.71,0,8.20589325,,
3/16/2022 0:00,8.41,89.52,2.19,0,8.3230276,,
3/16/2022 1:00,8.06,90.78,1.99,0,7.988572400000001,,
3/16/2022 2:00,7.58,92.11,2.09,0,7.4622934,,
3/16/2022 3:00,7.06,93.08,2.46,0,6.8511664,,
3/16/2022 4:00,6.64,92.53,2.63,0,6.4369281,,
3/16/2022 5:00,6.23,90.61,2.68,0,6.121104150000001,,
3/16/2022 6:00,6.3,86.96,2.53,25.62,6.382104000000001,,
3/16/2022 7:00,7.41,81.86,2.48,176.43,7.6213693,,
3/16/2022 8:00,8.41,78.27,1.74,366.02,8.78984635,,
3/16/2022 9:00,10.18,70.01,1.19,535.47,10.6545624,,
3/16/2022 10:00,11.19,67.04,0.75,661.7,11.640036799999999,,
3/16/2022 11:00,11.59,67.17,1,769.72,11.91544415,,
3/16/2022 12:00,11.49,69.5,1.78,760.97,11.638927500000001,,
3/16/2022 13:00,11.18,71.76,2.65,700.08,11.1656624,,
3/16/2022 14:00,10.75,73.7,3.37,584.17,10.6184375,,
3/16/2022 15:00,10.17,75.31,3.67,415.33,10.02399235,,
3/16/2022 16:00,9.31,77.85,3.61,221.23,9.220271750000002,,
3/16/2022 17:00,8.13,82.86,3.18,45.22,8.094499900000002,,
3/16/2022 18:00,7.21,86.81,2.92,0,7.154853050000001,,
3/16/2022 19:00,6.91,88.75,3.07,0,6.765631250000001,,
3/16/2022 20:00,6.76,91.64,3.17,0,6.4818852,,
3/16/2022 21:00,6.76,94.61,3.08,0,6.3734523,,
3/16/2022 22:00,6.78,96.93,2.93,0,6.3243522,,
3/16/2022 23:00,6.84,98.93,2.82,0,6.3210791,,
3/17/2022 0:00,6.88,100,2.81,0,6.3180000000000005,,
3/17/2022 1:00,7.02,100,2.9,0,6.44,,
3/17/2022 2:00,7.1,100,2.99,0,6.502000000000001,,
3/17/2022 3:00,7.1,100,3.05,0,6.49,,
3/17/2022 4:00,7.03,99.82,2.94,0,6.449395300000002,,
3/17/2022 5:00,6.92,98.81,2.59,0,6.4516111,,
3/17/2022 6:00,7.11,98.34,2.44,12.32,6.689470700000001,,
3/17/2022 7:00,7.48,97.59,2.83,23.95,7.007050100000001,,
3/17/2022 8:00,7.71,97.23,3.07,66.05,7.19944565,,
3/17/2022 9:00,8.09,96.47,3.17,148.98,7.580450150000001,,
3/17/2022 10:00,8.56,95.53,3.22,181.35,8.0620349,,
3/17/2022 11:00,9.06,95.09,3.38,216.43,8.530907200000001,,
3/17/2022 12:00,9.32,95.13,3.64,228.38,8.730746300000002,,
3/17/2022 13:00,9.5,94.93,4.13,214.05,8.813425,,
3/17/2022 14:00,9.58,94.87,4.53,138.38,8.8128178,,
3/17/2022 15:00,9.36,95.71,4.64,120.88,8.553278299999999,,
3/17/2022 16:00,9.15,96.23,4.47,60.88,8.366932250000001,,
3/17/2022 17:00,9.07,96.19,4.48,24.42,8.28778565,,
3/17/2022 18:00,9.07,96.06,4.58,0,8.271668100000001,,
3/17/2022 19:00,8.94,96.38,3.93,0,8.2646996,,
3/17/2022 20:00,8.75,96.63,3.24,0,8.20857625,,
3/17/2022 21:00,8.44,97.22,2.92,0,7.9486574,,
3/17/2022 22:00,8.07,97.76,2.81,0,7.5872176,,
3/17/2022 23:00,7.78,98.35,2.69,0,7.302984,,
3/18/2022 0:00,7.6,98.34,2.51,0,7.160997,,
3/18/2022 1:00,7.45,98.26,2.32,0,7.053468500000001,,
3/18/2022 2:00,7.31,98.75,2.13,0,6.93343125,,
3/18/2022 3:00,7.17,99.12,2.01,0,6.803477200000001,,
3/18/2022 4:00,6.94,100,1.97,0,6.546000000000001,,
3/18/2022 5:00,6.72,100,1.9,0,6.340000000000001,,
3/18/2022 6:00,7.05,99.5,1.73,18.67,6.7244875,,
3/18/2022 7:00,7.84,97.38,1.87,136.45,7.561970600000001,,
3/18/2022 8:00,8.86,96.05,1.82,255.6,8.618528999999999,,
3/18/2022 9:00,10.6,92.09,1.79,402.25,10.411669499999999,,
3/18/2022 10:00,12.37,86.37,1.5,622.75,12.229675449999998,,
3/18/2022 11:00,13.92,77.59,1.65,760.6,13.6614879,,
3/18/2022 12:00,14.53,73.39,2.26,757.45,14.07360935,,
3/18/2022 13:00,14.77,72.84,2.69,701.97,14.1916674,,
3/18/2022 14:00,15.21,71.9,2.46,584.67,14.608269500000002,,
3/18/2022 15:00,14.83,74.7,2.41,388.42,14.3020805,,
3/18/2022 16:00,13.51,82.9,2.84,207.95,13.0351095,,
3/18/2022 17:00,11.74,91.15,3.29,51.25,11.216343,,
3/18/2022 18:00,10.47,94.32,3.96,0,9.803897200000002,,
3/18/2022 19:00,9.36,96.55,4.51,0,8.5555315,,
3/18/2022 20:00,8.25,97.41,4.88,0,7.36303125,,
3/18/2022 21:00,7.69,96.91,4.9,0,6.82573595,,
3/18/2022 22:00,7.52,96.81,4.79,0,6.6844641,,
3/18/2022 23:00,7.4,97.06,4.2,0,6.674807,,
3/19/2022 0:00,7.39,97.06,4.43,0,6.6189687,,
3/19/2022 1:00,7.39,97.47,4.09,0,6.6709356500000005,,
3/19/2022 2:00,7.68,97.49,3.74,0,7.0261501,,
3/19/2022 3:00,8.05,97.43,3.42,0,7.45717075,,
3/19/2022 4:00,8.28,98.28,3.66,0,7.606841199999999,,
3/19/2022 5:00,8.49,99.02,3.62,0,7.798393900000001,,
3/19/2022 6:00,8.87,98.73,3.88,24.4,8.13332555,,
3/19/2022 7:00,9.51,97.26,4.15,96.57,8.7551993,,
3/19/2022 8:00,10.4,96.34,4.1,189.07,9.662533,,
3/19/2022 9:00,11.42,94.75,4.29,271.92,10.650935,,
3/19/2022 10:00,11.46,95.26,4.29,470.58,10.681252800000001,,
3/19/2022 11:00,11.48,95.16,4.27,529.1,10.706392400000002,,
3/19/2022 12:00,11.98,93.12,4.23,567.9,11.2293568,,
3/19/2022 13:00,12.59,90.78,4.05,568.53,11.8768561,,
3/19/2022 14:00,13.02,89.67,4.06,390.2,12.2920862,,
3/19/2022 15:00,13.01,90,4.51,285.02,12.189950000000001,,
3/19/2022 16:00,12.33,92.75,5.09,177.85,11.398528749999999,,
3/19/2022 17:00,11.3,95.08,5.34,49.97,10.318592,,
3/19/2022 18:00,10.66,95.83,5.59,0,9.6300704,,
3/19/2022 19:00,10.73,96.49,5.66,0,9.67077985,,
3/19/2022 20:00,10.97,96.88,5.9,0,9.8505748,,
3/19/2022 21:00,11.15,97.65,5.12,0,10.16929875,,
3/19/2022 22:00,11.61,96.88,4.08,0,10.843592399999999,,
3/19/2022 23:00,11.68,91.95,3.72,0,11.0608555,,
3/20/2022 0:00,10.91,88.6,3.48,0,10.439093000000002,,
3/20/2022 1:00,9.84,89.25,2.84,0,9.547522500000001,,
3/20/2022 2:00,9.1,91.9,2.17,0,8.90657,,
3/20/2022 3:00,8.65,94.23,1.95,0,8.44564975,,
3/20/2022 4:00,8.35,95.63,2.14,0,8.06981525,,
3/20/2022 5:00,8.23,96.01,2.59,0,7.84959515,,
3/20/2022 6:00,8.73,93.56,3.02,42.12,8.3303734,,
3/20/2022 7:00,9.64,89.88,3.5,179.82,9.210507600000001,,
3/20/2022 8:00,10.49,82.86,3.94,262.95,10.0800227,,
3/20/2022 9:00,10.94,76.67,4.21,336.33,10.554801399999999,,
3/20/2022 10:00,11.19,74.15,3.9,404.88,10.880599250000001,,
3/20/2022 11:00,11.45,72.76,3.63,278.62,11.180951,,
3/20/2022 12:00,11.31,72.98,3.69,300.02,11.0460659,,
3/20/2022 13:00,10.92,74.94,3.98,302.67,10.617431400000001,,
3/20/2022 14:00,10.86,75.33,4.7,289.67,10.413893400000001,,
3/20/2022 15:00,10.64,75.46,5.31,193.18,10.098984200000002,,
3/20/2022 16:00,10.3,75.81,5.39,121.47,9.780789000000002,,
3/20/2022 17:00,9.81,77.45,5.06,37.3,9.37967725,,
3/20/2022 18:00,9.26,79.05,5.34,0,8.795779000000001,,
3/20/2022 19:00,8.8,78.5,6.42,0,8.190025,,
3/20/2022 20:00,7.88,76.67,7.37,0,7.2554453,,
3/20/2022 21:00,6.87,80.45,7.22,0,6.246415750000001,,
3/20/2022 22:00,6.51,83.36,6.7,0,5.901244800000001,,
3/20/2022 23:00,6.53,84.13,5.84,0,6.057661450000001,,
3/21/2022 0:00,6.7,83.52,5.41,0,6.324992000000001,,
3/21/2022 1:00,6.66,83.48,5.32,0,6.308342400000001,,
3/21/2022 2:00,6.31,83.72,5.37,0,5.9693326,,
3/21/2022 3:00,5.74,84.88,5.2,0,5.428481600000001,,
3/21/2022 4:00,5.08,87.09,4.75,0,4.7988671,,
3/21/2022 5:00,4.6,88.8,4.57,0,4.29584,,
3/21/2022 6:00,4.89,86.7,4.72,52.33,4.6489715,,
3/21/2022 7:00,5.92,80.59,5.07,250.98,5.8219579,,
3/21/2022 8:00,7.39,71.78,5.17,454.12,7.4595431,,
3/21/2022 9:00,8.73,64.8,4.72,625.45,8.903072000000002,,
3/21/2022 10:00,9.6,62.46,4.24,749.08,9.763703,,
3/21/2022 11:00,10.33,60.87,4.12,817.97,10.40344655,,
3/21/2022 12:00,10.92,59.34,4.18,820.58,10.8845954,,
3/21/2022 13:00,11.38,57.72,4.21,762.85,11.2635248,,
3/21/2022 14:00,11.69,56.86,4.43,644.97,11.4707287,,
3/21/2022 15:00,11.77,57.5,4.66,473.3,11.4761375,,
3/21/2022 16:00,11.51,60.66,4.33,270.02,11.2909463,,
3/21/2022 17:00,10.51,67.65,3.61,76.1,10.49792075,,
3/21/2022 18:00,9.44,71.75,3.45,0,9.5361975,,
3/21/2022 19:00,8.81,74.91,3.49,0,8.89719155,,
3/21/2022 20:00,8.09,78.09,3.61,0,8.140437050000001,,
3/21/2022 21:00,7.43,80.59,3.78,0,7.42875785,,
3/21/2022 22:00,7.06,81.9,3.89,0,7.022651999999999,,
3/21/2022 23:00,6.9,82.33,3.79,0,6.880606000000001,,
3/22/2022 0:00,6.69,82.7,3.45,0,6.743121500000001,,
3/22/2022 1:00,6.31,83.01,3.24,0,6.42731455,,
3/22/2022 2:00,6.09,82.57,3.43,0,6.210224650000001,,
3/22/2022 3:00,5.81,80.52,3.91,0,5.959046600000001,,
3/22/2022 4:00,5.39,78.04,4.18,0,5.6543057999999995,,
3/22/2022 5:00,4.77,77.74,4.15,0,5.1312439,,
3/22/2022 6:00,4.83,77.07,4.15,44.3,5.219532050000001,,
3/22/2022 7:00,5.7,71.33,4.55,211,6.177628,,
3/22/2022 8:00,6.47,60.22,5.17,424.95,7.1928837,,
3/22/2022 9:00,6.91,53.16,5.19,615.38,7.8273358,,
3/22/2022 10:00,7.47,52.39,4.79,714.88,8.35284065,,
3/22/2022 11:00,8.13,53.26,4.47,756.92,8.8735359,,
3/22/2022 12:00,8.72,54.35,4.12,771.08,9.3472135,,
3/22/2022 13:00,9.45,53.91,3.85,705.15,9.96014975,,
3/22/2022 14:00,9.74,54.23,3.75,525.58,10.188258600000001,,
3/22/2022 15:00,9.69,56.86,3.53,364,10.125268700000001,,
3/22/2022 16:00,9.27,63.08,3.05,243.27,9.722003800000001,,
3/22/2022 17:00,8.53,67.79,2.82,69.7,9.02361535,,
3/22/2022 18:00,8.08,70.25,3,0,8.5304725,,
3/22/2022 19:00,7.48,73.23,3.09,0,7.8955897,,
3/22/2022 20:00,6.53,75.99,3.3,0,6.9224783500000004,,
3/22/2022 21:00,5.98,76.5,4,0,6.2812100000000015,,
3/22/2022 22:00,5.49,76.59,4.4,0,5.770082550000001,,
3/22/2022 23:00,5.02,76.7,4.4,0,5.354862,,
3/23/2022 0:00,4.57,77.23,4.45,0,4.92358355,,
3/23/2022 1:00,4.08,79.34,4.58,0,4.3480246000000005,,
3/23/2022 2:00,3.57,82.64,4.5,0,3.7135964000000006,,
3/23/2022 3:00,3.27,85.51,4.54,0,3.25697485,,
3/23/2022 4:00,3.18,84.82,4.85,0,3.1551068000000013,,
3/23/2022 5:00,3.4,78.67,5.33,0,3.6361965000000005,,
3/23/2022 6:00,3.69,74.85,5.18,33.4,4.149293250000001,,
3/23/2022 7:00,4.48,66.32,5.48,104.95,5.240104800000001,,
3/23/2022 8:00,4.91,57.91,5.85,169.52,5.96003705,,
3/23/2022 9:00,5.15,56.76,5.28,353.02,6.317617000000001,,
3/23/2022 10:00,5.47,56.61,4.73,495.38,6.678964350000001,,
3/23/2022 11:00,5.91,57.54,4.6,617.72,6.996022700000001,,
3/23/2022 12:00,6.2,58.29,4.41,507.58,7.222061500000001,,
3/23/2022 13:00,6.03,60.88,4.43,232.25,6.9664052000000005,,
3/23/2022 14:00,5.81,64.42,4.92,203.85,6.5265461,,
3/23/2022 15:00,5.74,66.84,5.36,156.25,6.2656488,,
3/23/2022 16:00,5.57,69.95,5.58,55.7,5.929905750000001,,
3/23/2022 17:00,5.41,72.91,5.81,29.23,5.602364550000001,,
3/23/2022 18:00,5.27,76.73,6.14,0,5.22330155,,
3/23/2022 19:00,5.28,79.74,6.83,0,4.941384600000001,,
3/23/2022 20:00,5.44,82.61,7.01,0,4.9045437000000005,,
3/23/2022 21:00,5.66,85.22,7.11,0,4.956603600000001,,
3/23/2022 22:00,5.79,87.91,7.57,0,4.85517145,,
3/23/2022 23:00,5.88,90.97,8.09,0,4.6901123,,
3/24/2022 0:00,6.14,93.69,8.63,0,4.7041338,,
3/24/2022 1:00,6.53,95.87,8.75,0,4.9610385500000005,,
3/24/2022 2:00,6.91,97.01,7.68,0,5.49881755,,
3/24/2022 3:00,7.89,97.9,5.9,0,6.7863454999999995,,
3/24/2022 4:00,8.71,99.52,5.04,0,7.717285600000001,,
3/24/2022 5:00,8.7,100,3.68,0,7.9639999999999995,,
3/24/2022 6:00,8.78,100,2.64,35.35,8.251999999999999,,
3/24/2022 7:00,9.26,98.5,1.51,49.42,9.001230000000001,,
3/24/2022 8:00,9.2,97.8,0.54,103.75,9.15613,,
3/24/2022 9:00,8.78,97.36,2.25,167.45,8.4130544,,
3/24/2022 10:00,8.04,96.64,3.21,193.62,7.517380799999999,,
3/24/2022 11:00,7.84,95.44,4.04,245.8,7.199032800000001,,
3/24/2022 12:00,7.92,93.27,4.51,196.98,7.261558700000001,,
3/24/2022 13:00,8.35,91.81,4.71,200.2,7.6850267500000005,,
3/24/2022 14:00,8.37,92.39,4.11,167.1,7.80457115,,
3/24/2022 15:00,8.05,93.69,3.89,77.25,7.495847250000001,,
3/24/2022 16:00,7.7,94.87,4.05,74.93,7.081862000000001,,
3/24/2022 17:00,7.3,95.72,4.46,32.62,6.577488000000001,,
3/24/2022 18:00,6.96,96.16,4.63,0,6.1932448,,
3/24/2022 19:00,6.71,96.4,4.88,0,5.888242,,
3/24/2022 20:00,6.6,97.01,4.05,0,5.9199155,,
3/24/2022 21:00,6.58,96.73,3.24,0,6.074441200000001,,
3/24/2022 22:00,6.66,96.57,1.85,0,6.437901600000001,,
3/24/2022 23:00,6.59,96.13,2.15,0,6.328364350000001,,
3/25/2022 0:00,6.28,95.36,3,0,5.8897744,,
3/25/2022 1:00,6.09,94.46,4.04,0,5.538252700000001,,
3/25/2022 2:00,5.92,93.7,4.57,0,5.303297000000001,,
3/25/2022 3:00,5.67,93.75,4.21,0,5.13153125,,
3/25/2022 4:00,5.33,94.74,3.5,0,4.895288100000001,,
3/25/2022 5:00,5.54,93.79,2.86,0,5.274028800000001,,
3/25/2022 6:00,5.88,93.16,2.71,46.8,5.662284400000001,,
3/25/2022 7:00,6.57,91.77,2.62,211,6.404951450000001,,
3/25/2022 8:00,7.58,90.36,1.81,390.2,7.5848984,,
3/25/2022 9:00,9.47,81.6,1.49,585.38,9.681036,,
3/25/2022 10:00,10.65,73.36,1.84,662.38,10.846102,,
3/25/2022 11:00,11.16,70.5,2.5,605.42,11.201915,,
3/25/2022 12:00,11.49,68.93,3.34,539.8,11.336363850000001,,
3/25/2022 13:00,11.79,67.18,4.09,265.08,11.4611821,,
3/25/2022 14:00,11.81,67.27,4.35,174.18,11.424240350000002,,
3/25/2022 15:00,11.46,70.23,4.52,187.68,11.0537544,,
3/25/2022 16:00,11.05,73.02,4.37,141.05,10.6879455,,
3/25/2022 17:00,10.19,77.37,3.85,63.6,9.95644415,,
3/25/2022 18:00,9.11,81.86,3.5,0,8.9477603,,
3/25/2022 19:00,8.48,84.47,3.25,0,8.3441983,,
3/25/2022 20:00,7.94,86.48,3.08,0,7.811801600000001,,
3/25/2022 21:00,7.57,87.49,2.96,0,7.454818650000001,,
3/25/2022 22:00,7.45,87.59,2.93,0,7.3451977500000005,,
3/25/2022 23:00,7.51,86.12,3.27,0,7.3896166,,
3/26/2022 0:00,7.31,86.03,3.64,0,7.13444365,,
3/26/2022 1:00,6.94,87.57,3.68,0,6.720839400000002,,
3/26/2022 2:00,6.67,88.51,3.6,0,6.4448168500000005,,
3/26/2022 3:00,6.41,89.42,3.4,0,6.200757100000001,,
3/26/2022 4:00,6.13,90.8,3.05,0,5.943522000000001,,
3/26/2022 5:00,5.92,92.28,2.6,0,5.7643068,,
3/26/2022 6:00,6.6,90.31,2.35,35.5,6.5510305,,
3/26/2022 7:00,7.6,87.2,2.57,152.62,7.57176,,
3/26/2022 8:00,8.26,83.92,2.76,212.98,8.259865600000001,,
3/26/2022 9:00,8.46,82.73,2.85,330.17,8.4637094,,
3/26/2022 10:00,8.33,83.39,3.2,411.38,8.25366035,,
3/26/2022 11:00,8,84.95,4.35,447.12,7.6680375,,
3/26/2022 12:00,7.81,83.32,5.42,485.98,7.339740600000001,,
3/26/2022 13:00,8.11,76.6,5.07,400.52,7.918392999999999,,
3/26/2022 14:00,8.71,71.68,3.87,364.48,8.8378504,,
3/26/2022 15:00,9.03,70.15,3.41,284.88,9.246037249999999,,
3/26/2022 16:00,8.87,72.05,3.63,212,9.00947175,,
3/26/2022 17:00,8.28,73.74,4.73,79.43,8.2323546,,
3/26/2022 18:00,7.57,75.01,5.84,0,7.35449385,,
3/26/2022 19:00,6.84,77.31,5.93,0,6.6099297,,
3/26/2022 20:00,6.3,79.42,5.93,0,6.042158000000001,,
3/26/2022 21:00,5.87,82,5.81,0,5.5623700000000005,,
3/26/2022 22:00,5.77,81.02,6.43,0,5.3953247,,
3/26/2022 23:00,5.55,82.65,6.77,0,5.05005375,,
3/27/2022 0:00,5.21,83.6,6.97,0,4.653958000000001,,
3/27/2022 1:00,4.61,84.22,6.87,0,4.094353100000001,,
3/27/2022 2:00,3.92,85.88,6.47,0,3.447642800000001,,
3/27/2022 3:00,3.52,87.57,6.11,0,3.048647700000001,,
3/27/2022 4:00,3.28,87.46,5.84,0,2.8858434000000006,,
3/27/2022 5:00,3.06,87.19,5.64,0,2.738005200000001,,
3/27/2022 6:00,3.57,84.16,6.01,53.88,3.320221600000001,,
3/27/2022 7:00,4.38,76.84,6.81,207.45,4.307085600000001,,
3/27/2022 8:00,4.96,69.74,6.84,279.05,5.1797422,,
3/27/2022 9:00,5.48,65.29,6.32,410.15,5.9379631,,
3/27/2022 10:00,5.89,62.76,5.88,425.02,6.4775002,,
3/27/2022 11:00,6.26,61.49,5.75,416.55,6.855273200000001,,
3/27/2022 12:00,6.43,61.76,6,420.35,6.9272824,,
3/27/2022 13:00,6.22,64.17,6.52,359.4,6.5476982,,
3/27/2022 14:00,5.56,67.9,7.01,398.4,5.736357,,
3/27/2022 15:00,5.02,68.87,7.05,244.32,5.2331182,,
3/27/2022 16:00,4.72,67.18,6.75,147.77,5.1353878,,
3/27/2022 17:00,4.18,69.43,6.44,56.42,4.6271532,,
3/27/2022 18:00,3.52,74.44,6.41,0,3.781568400000001,,
3/27/2022 19:00,3.04,77.09,6.91,0,3.1020173000000004,,
3/27/2022 20:00,2.33,74.24,7.83,0,2.4882456000000017,,
3/27/2022 21:00,1.28,72.16,8.27,0,1.6502464000000012,,
3/27/2022 22:00,0.3,71.55,8.07,0,0.9079450000000009,,
3/27/2022 23:00,-0.42,71.08,7.87,0,0.37917520000000127,,
3/28/2022 0:00,-0.97,71.28,7.72,0,-0.0703588,,
3/28/2022 1:00,-1.42,71.33,7.63,0,-0.4356548,,
3/28/2022 2:00,-1.77,70.7,7.52,0,-0.6520895,,
3/28/2022 3:00,-2.01,69.02,7.58,0,-0.7128611,,
3/28/2022 4:00,-2.34,68.4,7.54,0,-0.921208,,
3/28/2022 5:00,-2.59,68.24,7.46,0,-1.0967188,,
3/28/2022 6:00,-2.56,67.11,7.46,86.6,-0.9659313,,
3/28/2022 7:00,-2.24,65.34,7.51,261.95,-0.5508538,,
3/28/2022 8:00,-1.84,63.82,7.38,438.33,-0.0645034,,
3/28/2022 9:00,-1.31,61.94,7.24,578.83,0.551507300000001,,
3/28/2022 10:00,-0.79,59.86,7.23,595.95,1.1395733000000008,,
3/28/2022 11:00,-0.24,58.26,7.3,572.58,1.6838618000000007,,
3/28/2022 12:00,0.15,57.52,7.44,498.67,2.0147340000000007,,
3/28/2022 13:00,0.29,56.94,7.69,537.15,2.1173543000000015,,
3/28/2022 14:00,0.18,56.89,7.94,423.98,1.9873436000000009,,
3/28/2022 15:00,-0.19,57.25,8.18,342.3,1.627986250000001,,
3/28/2022 16:00,-0.64,57.8,8.23,202.15,1.2279940000000014,,
3/28/2022 17:00,-1.13,58.79,8.04,86.43,0.8046176500000006,,
3/28/2022 18:00,-1.66,60.59,7.72,0,0.2987608000000004,,
3/28/2022 19:00,-2,62.4,7.64,0,-0.1158,,
3/28/2022 20:00,-2.29,63.65,7.69,0,-0.47125925,,
3/28/2022 21:00,-2.6,65.69,7.8,0,-0.9331445,,
3/28/2022 22:00,-2.9,68.42,7.74,0,-1.425794,,
3/28/2022 23:00,-3.01,70.79,7.54,0,-1.70493095,,
3/29/2022 0:00,-2.96,73.26,7.41,0,-1.8741578,,
3/29/2022 1:00,-2.88,75.5,7.29,0,-1.996045,,
3/29/2022 2:00,-2.81,76.77,7.11,0,-2.02038785,,
3/29/2022 3:00,-2.68,77.29,6.83,0,-1.9001321,,
3/29/2022 4:00,-2.57,77.6,6.55,0,-1.776976,,
3/29/2022 5:00,-2.52,77.97,6.31,0,-1.7197717,,
3/29/2022 6:00,-2.19,76.52,6.38,103.7,-1.3106534,,
