dateTimeStmp,raw_MM_Wh,raw_Tenant_Wh,Exact_Date,year,D-3,D-2,D-1,D+1,D+2,D+3
2023-01-12 23:15:00,9021.92,7041.2,Jan 12th 2023,2023,9605.63,9153.42,10397.42,9556.45,9454.9,8763.45
2023-01-12 23:30:00,9172.5,7192.45,Jan 12th 2023,2023,9611.48,8305.88,9611.28,9552.02,9432.95,8208.23
2023-01-12 23:45:00,8916.55,6467.02,Jan 12th 2023,2023,8175.67,8165.97,9064.87,8071.33,8694.6,9036.23
2023-01-19 00:00:00,8619.43,5684.23,Jan 19th 2023,2023,9059.0,8442.1,7852.87,9142.92,8422.17,7940.0
2023-01-19 00:15:00,7804.83,5576.08,Jan 19th 2023,2023,7624.28,7705.98,7520.38,8449.52,8183.12,8766.83
2023-01-19 00:30:00,6488.0,4731.68,Jan 19th 2023,2023,7001.29,7672.13,6812.88,7872.61,7266.0,8085.29
2023-01-19 00:45:00,7104.65,4924.88,Jan 19th 2023,2023,6785.73,7835.87,6869.97,7517.83,7490.95,7217.2
2023-01-19 01:00:00,6798.17,5022.13,Jan 19th 2023,2023,6962.43,7733.97,6765.65,7676.07,7639.62,7168.42
2023-01-19 01:15:00,6307.03,4555.37,Jan 19th 2023,2023,7336.1,7123.43,6500.55,6805.0,6932.57,6802.17
2023-01-19 01:30:00,6174.32,4406.15,Jan 19th 2023,2023,7272.52,6168.45,6206.37,6476.78,7355.18,6226.2
2023-01-19 01:45:00,6245.4,4474.05,Jan 19th 2023,2023,6190.22,6044.88,6069.63,6274.78,6842.6,6923.7
2023-01-19 02:00:00,6282.17,4515.98,Jan 19th 2023,2023,5782.6,6037.03,5976.1,6436.65,6796.23,7478.25
2023-01-19 02:15:00,6051.43,4291.5,Jan 19th 2023,2023,5883.97,6152.63,5883.65,6123.37,7719.07,6776.68
2023-01-19 02:30:00,5736.53,3962.4,Jan 19th 2023,2023,6002.55,6792.73,5761.73,5860.6,7858.02,6777.82
2023-01-19 02:45:00,5838.22,4084.82,Jan 19th 2023,2023,6446.98,6890.05,5545.27,6151.55,6694.45,6428.78
2023-01-19 03:00:00,5762.88,4031.53,Jan 19th 2023,2023,6569.17,5966.22,5862.47,6228.35,6765.6,6012.43
2023-01-19 03:15:00,5630.2,3870.47,Jan 19th 2023,2023,6043.67,5827.53,5442.38,5935.5,6785.73,6952.65
